MIX,PSNR,SSIM,loss,mean_absolute_error,mean_squared_error,val_MIX,val_PSNR,val_SSIM,val_loss,val_mean_absolute_error,val_mean_squared_error
0.133449,26.4085,0.848492,0.0032713,0.0386455,0.00327131,0.131584,26.4543,0.850722,0.00329763,0.0386921,0.00329763
0.13336,26.4227,0.848587,0.00326482,0.0385804,0.00326483,0.131353,26.4712,0.850972,0.00329012,0.0385559,0.00329012
0.133158,26.4182,0.848829,0.00326226,0.0385872,0.00326226,0.130241,26.495,0.852274,0.00325421,0.0384462,0.00325421
0.132958,26.4259,0.849062,0.00325796,0.0385571,0.00325796,0.130618,26.4984,0.851829,0.00325469,0.0384652,0.00325469
0.132855,26.4213,0.849184,0.00325644,0.0385622,0.00325644,0.131378,26.266,0.851099,0.00331958,0.0393824,0.00331958
0.132757,26.4412,0.849288,0.00324991,0.0384957,0.00324991,0.1316,26.4157,0.850761,0.00329876,0.0389933,0.00329876
0.13289,26.4316,0.849138,0.00325573,0.038539,0.00325573,0.130968,26.5039,0.851401,0.00326022,0.0384077,0.00326022
0.132986,26.4234,0.84903,0.00325959,0.0385776,0.00325959,0.130078,26.4707,0.852478,0.00326185,0.0384986,0.00326185
0.132457,26.4384,0.849646,0.00324615,0.0384943,0.00324615,0.131908,26.5284,0.850287,0.00329327,0.0384302,0.00329327
0.132524,26.4472,0.84956,0.00324458,0.0384673,0.00324458,0.129461,26.5335,0.853161,0.00322158,0.0382286,0.00322158
0.132398,26.452,0.849708,0.0032422,0.0384528,0.0032422,0.13202,26.5337,0.850133,0.00327565,0.0383249,0.00327565
0.132413,26.4502,0.849691,0.00324313,0.0384574,0.00324313,0.132746,26.5617,0.849249,0.00330574,0.0382198,0.00330574
0.132159,26.4505,0.849991,0.00323856,0.0384451,0.00323856,0.131018,26.5456,0.85131,0.00326017,0.0382427,0.00326017
0.132039,26.4565,0.850129,0.00323492,0.0384192,0.00323492,0.13207,26.4721,0.850095,0.00327893,0.0384319,0.00327893
0.132072,26.4574,0.850088,0.00323374,0.0384103,0.00323374,0.130225,26.4989,0.852286,0.00326323,0.0384056,0.00326323
0.131857,26.4733,0.850331,0.00322676,0.0383494,0.00322676,0.130602,26.405,0.851911,0.00326633,0.0387971,0.00326633
0.132081,26.4522,0.850083,0.00323653,0.0384413,0.00323653,0.129244,26.5202,0.85343,0.00321349,0.0382826,0.00321349
0.131829,26.4658,0.850372,0.00322819,0.0383795,0.00322819,0.136271,26.2876,0.845268,0.00344126,0.0393538,0.00344126
0.132,26.4568,0.850176,0.0032342,0.0384247,0.0032342,0.131957,26.5671,0.850184,0.00325429,0.0381964,0.00325429
0.131682,26.4793,0.850537,0.00322305,0.0383315,0.00322305,0.129624,26.4525,0.853053,0.00325114,0.038679,0.00325114
0.131444,26.4764,0.850818,0.0032189,0.0383213,0.0032189,0.129178,26.4859,0.853526,0.0032135,0.0383738,0.0032135
0.13152,26.4883,0.850722,0.00321727,0.03829,0.00321727,0.129273,26.5654,0.853372,0.00322307,0.0381612,0.00322307
0.131648,26.4725,0.850582,0.00322353,0.0383528,0.00322353,0.12896,26.4784,0.853782,0.00323906,0.0383511,0.00323906
0.131266,26.4954,0.851017,0.00321025,0.038249,0.00321025,0.129713,26.4,0.852947,0.00324504,0.0386788,0.00324504
0.131307,26.4803,0.85098,0.00321693,0.038313,0.00321693,0.129126,26.5182,0.853564,0.00322161,0.0382478,0.00322161
0.131206,26.4894,0.851093,0.0032128,0.038277,0.00321281,0.135174,26.469,0.846433,0.00333783,0.0386081,0.00333783
0.131087,26.4987,0.851228,0.00320813,0.0382405,0.00320813,0.132669,26.1884,0.849621,0.00336695,0.039692,0.00336695
0.130964,26.5018,0.851371,0.00320545,0.0382202,0.00320545,0.129178,26.4339,0.853575,0.0032289,0.0386267,0.0032289
0.131099,26.4989,0.851215,0.00320845,0.0382455,0.00320845,0.128798,26.5576,0.853921,0.0031919,0.0380689,0.0031919
0.131097,26.4846,0.851226,0.00321337,0.0382975,0.00321337,0.129266,26.5569,0.853358,0.00320903,0.0380475,0.00320903
0.131085,26.4914,0.851237,0.00321147,0.0382715,0.00321146,0.131295,26.6467,0.850922,0.00325836,0.0379331,0.00325836
0.130912,26.5105,0.851428,0.00320325,0.0381951,0.00320325,0.132413,26.2301,0.84997,0.00341297,0.0399286,0.00341297
0.130795,26.502,0.851571,0.00320281,0.0382184,0.00320281,0.130508,26.6437,0.851857,0.00323369,0.0379247,0.00323369
0.130797,26.5041,0.851567,0.00320132,0.0382097,0.00320132,0.129433,26.3129,0.853322,0.00327308,0.0388962,0.00327308
0.130835,26.5105,0.85152,0.00320062,0.0381957,0.00320062,0.128229,26.6363,0.854552,0.00317722,0.0378302,0.00317722
0.130607,26.5068,0.851791,0.00319848,0.0381963,0.00319848,0.130034,26.3933,0.852609,0.00326081,0.0389079,0.00326081
0.130573,26.5207,0.851822,0.00319459,0.0381462,0.00319459,0.130096,26.5884,0.852362,0.0032303,0.0379976,0.0032303
0.130605,26.5108,0.851792,0.00319717,0.0381841,0.00319717,0.128147,26.6246,0.854664,0.00319587,0.0379089,0.00319587
0.1304,26.525,0.852022,0.00318902,0.0381198,0.00318902,0.128439,26.4849,0.8544,0.0031967,0.0383474,0.0031967
0.1305,26.5189,0.851909,0.00319257,0.0381494,0.00319257,0.12938,26.5038,0.85328,0.00324398,0.038345,0.00324398
0.130415,26.5202,0.85201,0.00319216,0.0381481,0.00319216,0.13174,26.6237,0.850383,0.00324718,0.0378834,0.00324718
0.130444,26.5224,0.851974,0.00319108,0.0381388,0.00319108,0.128219,26.2857,0.854754,0.00325122,0.0388288,0.00325121
0.130318,26.5247,0.852122,0.00319026,0.0381284,0.00319026,0.127744,26.5604,0.855169,0.00317566,0.0380373,0.00317566
0.130042,26.537,0.852437,0.00318013,0.0380601,0.00318013,0.130592,26.5988,0.851777,0.00323078,0.0380304,0.00323078
0.130255,26.5263,0.852196,0.00318865,0.038123,0.00318866,0.12817,26.5776,0.854677,0.00318085,0.0381204,0.00318085
0.130025,26.5445,0.852455,0.00317838,0.038045,0.00317838,0.127886,26.575,0.855002,0.00316817,0.038047,0.00316817
0.130082,26.5421,0.852391,0.00318087,0.0380609,0.00318087,0.134846,26.5263,0.846769,0.0033296,0.0383268,0.0033296
0.129945,26.5336,0.852556,0.00318046,0.0380747,0.00318046,0.128631,26.6249,0.85407,0.00319375,0.0378119,0.00319375
0.129952,26.5414,0.852542,0.00317829,0.0380485,0.00317828,0.127895,26.5073,0.855016,0.00317947,0.0381779,0.00317947
0.129815,26.5476,0.852701,0.0031745,0.038024,0.0031745,0.12755,26.6785,0.855337,0.00316441,0.0377109,0.00316441
0.129823,26.5358,0.852698,0.00317748,0.0380611,0.00317748,0.128458,26.6238,0.854294,0.00319265,0.0379099,0.00319265
0.130008,26.5348,0.852485,0.00318371,0.0380985,0.00318371,0.129772,26.6923,0.852681,0.00319815,0.037654,0.00319815
0.129578,26.5687,0.852964,0.00316337,0.037929,0.00316337,0.127458,26.6881,0.855435,0.00316657,0.037645,0.00316657
0.129773,26.5475,0.852751,0.00317437,0.0380241,0.00317437,0.128328,26.5181,0.854547,0.00320448,0.0384255,0.00320448
0.129571,26.5583,0.852982,0.00316689,0.0379769,0.00316689,0.132516,26.6078,0.849509,0.00327735,0.0381451,0.00327735
0.129597,26.5518,0.852956,0.00317076,0.0380027,0.00317076,0.133332,26.4721,0.848632,0.00331993,0.0386437,0.00331993
0.129398,26.5666,0.85318,0.00316308,0.0379387,0.00316307,0.127547,26.6176,0.855357,0.00315826,0.0377955,0.00315826
0.129424,26.5711,0.853147,0.00316096,0.0379251,0.00316096,0.127028,26.5565,0.856032,0.00317175,0.0380931,0.00317175
0.129455,26.5632,0.853117,0.00316449,0.0379625,0.00316449,0.12754,26.5834,0.855404,0.00319144,0.037995,0.00319144
0.12939,26.5666,0.853191,0.00316122,0.0379379,0.00316122,0.130985,26.3439,0.851547,0.00329483,0.0392794,0.00329483
0.129595,26.558,0.852957,0.00317004,0.0379959,0.00317004,0.129523,26.6943,0.85298,0.00321146,0.0376612,0.00321146
0.129254,26.5734,0.853347,0.00315697,0.0379098,0.00315697,0.12672,26.6569,0.856329,0.00315122,0.037726,0.00315122
0.12918,26.5716,0.853435,0.00315734,0.0379145,0.00315734,0.135379,26.5708,0.846108,0.00331996,0.0381795,0.00331996
0.129252,26.5731,0.853352,0.00315888,0.037919,0.00315888,0.128839,26.6814,0.853788,0.00318428,0.0376296,0.00318428
0.129254,26.5744,0.853349,0.00315867,0.0379178,0.00315867,0.127122,26.7101,0.855816,0.00314359,0.0375444,0.00314359
